timestamp,temperature,humidity,pressure,wind_speed
2021-05-17 21:00:00,30.1,31,1004.7,7.4
2021-05-17 22:00:00,29.0,33,1005.0,7.7
2021-05-17 23:00:00,28.3,34,1005.1,8.0
2021-05-18 00:00:00,28.0,34,1004.7,9.7
2021-05-18 01:00:00,27.8,34,1004.3,11.7
2021-05-18 02:00:00,27.2,36,1003.7,13.0
2021-05-18 03:00:00,26.3,38,1003.5,12.3
2021-05-18 04:00:00,25.1,41,1003.7,8.3
2021-05-18 05:00:00,23.9,46,1004.0,5.6
2021-05-18 06:00:00,25.6,42,1004.5,5.6
2021-05-18 07:00:00,27.8,37,1004.9,2.3
2021-05-18 08:00:00,30.6,31,1005.1,1.5
2021-05-18 09:00:00,33.4,26,1005.1,3.9
2021-05-18 10:00:00,35.7,21,1004.6,5.5
2021-05-18 11:00:00,37.6,17,1004.3,5.6
2021-05-18 12:00:00,38.9,14,1003.5,5.4
2021-05-18 13:00:00,39.6,13,1002.7,5.8
2021-05-18 14:00:00,39.8,12,1002.0,8.4
2021-05-18 15:00:00,39.3,12,1001.4,11.9
2021-05-18 16:00:00,39.1,13,1001.0,13.4
2021-05-18 17:00:00,37.4,14,1001.4,13.9
2021-05-18 18:00:00,36.0,16,1001.6,12.6
2021-05-18 19:00:00,34.2,20,1001.9,8.2
2021-05-18 20:00:00,31.5,25,1002.6,6.3
2021-05-18 21:00:00,31.1,37,1003.4,13.0
2021-05-18 22:00:00,30.5,34,1003.7,17.1
2021-05-18 23:00:00,29.2,46,1003.6,19.6
2021-05-19 00:00:00,28.1,49,1003.5,17.6
2021-05-19 01:00:00,27.4,49,1003.0,15.3
2021-05-19 02:00:00,26.9,50,1002.6,13.2
2021-05-19 03:00:00,25.8,53,1002.7,11.8
2021-05-19 04:00:00,24.6,57,1002.7,8.6
2021-05-19 05:00:00,24.9,56,1004.5,9.7
2021-05-19 06:00:00,25.6,53,1004.6,8.2
2021-05-19 07:00:00,27.0,48,1005.0,11.9
2021-05-19 08:00:00,28.6,43,1005.1,14.3
2021-05-19 09:00:00,30.4,37,1005.3,12.4
2021-05-19 10:00:00,31.9,34,1004.4,10.2
2021-05-19 11:00:00,33.2,32,1003.8,9.4
2021-05-19 12:00:00,34.3,30,1002.9,9.0
2021-05-19 13:00:00,35.1,28,1001.9,11.7
2021-05-19 14:00:00,35.0,28,1001.3,12.0
2021-05-19 15:00:00,34.1,31,1000.9,15.6
2021-05-19 16:00:00,32.6,34,1000.7,13.0
2021-05-19 17:00:00,30.9,39,1001.0,15.3
2021-05-19 18:00:00,30.2,40,1001.4,14.4
2021-05-19 19:00:00,29.0,44,1001.9,12.7
2021-05-19 20:00:00,27.8,48,1002.2,14.7
2021-05-19 21:00:00,26.6,52,1002.8,12.4
2021-05-19 22:00:00,25.8,55,1002.9,11.3
2021-05-19 23:00:00,25.0,58,1002.6,10.2
2021-05-20 00:00:00,24.3,60,1002.3,8.0
2021-05-20 01:00:00,23.6,63,1001.8,7.1
2021-05-20 02:00:00,23.0,66,1001.4,7.1
2021-05-20 03:00:00,22.7,67,1001.5,8.4
2021-05-20 04:00:00,22.5,68,1001.7,8.8
2021-05-20 05:00:00,22.0,71,1003.3,4.1
2021-05-20 06:00:00,23.0,66,1003.8,4.3
2021-05-20 07:00:00,24.4,59,1003.5,6.0
2021-05-20 08:00:00,26.8,49,1003.3,5.5
2021-05-20 09:00:00,29.1,42,1003.6,3.3
2021-05-20 10:00:00,30.9,39,1003.2,8.4
2021-05-20 11:00:00,32.4,36,1002.7,6.1
2021-05-20 12:00:00,34.1,32,1002.0,7.6
2021-05-20 13:00:00,35.3,30,1000.8,9.4
2021-05-20 14:00:00,36.1,28,1000.2,9.1
2021-05-20 15:00:00,36.5,27,999.4,8.3
2021-05-20 16:00:00,36.1,27,999.3,9.2
2021-05-20 17:00:00,35.2,28,998.8,11.4
2021-05-20 18:00:00,34.5,29,999.0,6.5
2021-05-20 19:00:00,31.1,39,999.4,7.8
2021-05-20 20:00:00,30.7,39,999.9,7.7
2021-05-20 21:00:00,29.4,42,1000.7,6.6
2021-05-20 22:00:00,28.0,46,1000.9,5.8
2021-05-20 23:00:00,27.7,44,1002.2,26.1
2021-05-21 00:00:00,27.6,47,1001.5,18.8
2021-05-21 01:00:00,26.8,51,1001.5,13.7
2021-05-21 02:00:00,26.6,52,1001.4,13.6
2021-05-21 03:00:00,26.6,52,1002.0,13.4
2021-05-21 04:00:00,25.2,61,1002.7,16.4
2021-05-21 05:00:00,24.2,66,1002.1,12.9
2021-05-21 06:00:00,24.5,65,1003.2,9.9
2021-05-21 07:00:00,26.5,58,1004.0,8.1
2021-05-21 08:00:00,28.8,50,1004.6,9.2
2021-05-21 09:00:00,31.3,42,1004.7,11.1
2021-05-21 10:00:00,33.5,35,1004.4,14.5
2021-05-21 11:00:00,35.0,31,1004.0,14.3
2021-05-21 12:00:00,36.1,28,1003.4,13.4
2021-05-21 13:00:00,36.7,25,1002.6,12.0
2021-05-21 14:00:00,36.7,24,1002.1,9.5
2021-05-21 15:00:00,34.1,35,1002.4,25.2
2021-05-21 16:00:00,31.7,40,1002.9,29.0
2021-05-21 17:00:00,34.5,25,1002.6,8.9
2021-05-21 18:00:00,33.4,29,1002.7,9.3
2021-05-21 19:00:00,31.1,36,1003.1,10.8
2021-05-21 20:00:00,29.8,39,1003.4,10.7
2021-05-21 21:00:00,28.9,41,1003.7,10.8
2021-05-21 22:00:00,27.8,44,1003.7,8.6
2021-05-21 23:00:00,26.9,47,1003.8,9.1
2021-05-22 00:00:00,26.0,50,1003.6,9.1
2021-05-22 01:00:00,25.0,53,1003.6,7.9
2021-05-22 02:00:00,23.9,57,1003.6,6.7
2021-05-22 03:00:00,23.1,61,1003.8,6.4
2021-05-22 04:00:00,22.5,64,1004.2,6.6
2021-05-22 05:00:00,22.7,64,1004.7,6.3
2021-05-22 06:00:00,24.6,59,1005.8,8.5
2021-05-22 07:00:00,26.9,53,1006.4,8.4
2021-05-22 08:00:00,29.4,47,1006.7,8.0
2021-05-22 09:00:00,31.9,41,1006.6,7.6
2021-05-22 10:00:00,33.7,32,1006.2,5.5
2021-05-22 11:00:00,35.0,27,1005.6,5.4
2021-05-22 12:00:00,36.2,23,1004.7,7.4
2021-05-22 13:00:00,36.8,21,1003.8,8.7
2021-05-22 14:00:00,37.2,20,1003.0,8.7
2021-05-22 15:00:00,37.0,19,1002.2,7.1
2021-05-22 16:00:00,37.0,18,1001.4,10.2
2021-05-22 17:00:00,35.8,21,1000.3,6.1
2021-05-22 18:00:00,34.6,23,1000.6,6.8
2021-05-22 19:00:00,32.2,27,1001.0,8.1
2021-05-22 20:00:00,30.9,30,1001.5,7.3
2021-05-22 21:00:00,30.1,32,1002.2,8.0
2021-05-22 22:00:00,28.8,35,1002.5,6.6
2021-05-22 23:00:00,27.9,38,1002.6,6.8
2021-05-23 00:00:00,28.0,36,1002.7,10.6
2021-05-23 01:00:00,27.4,34,1002.6,8.7
2021-05-23 02:00:00,27.0,34,1002.5,9.0
2021-05-23 03:00:00,26.8,35,1002.4,9.4
2021-05-23 04:00:00,26.3,36,1002.7,9.4
2021-05-23 05:00:00,25.1,48,1004.6,7.1
2021-05-23 06:00:00,25.3,48,1005.7,9.5
2021-05-23 07:00:00,25.8,47,1006.1,11.9
2021-05-23 08:00:00,27.0,45,1006.5,10.1
2021-05-23 09:00:00,28.7,41,1007.0,2.8
2021-05-23 10:00:00,29.7,39,1007.3,4.3
2021-05-23 11:00:00,32.5,30,1007.0,6.3
2021-05-23 12:00:00,33.5,27,1006.4,11.3
2021-05-23 13:00:00,34.5,24,1005.7,3.2
2021-05-23 14:00:00,34.5,22,1005.6,12.7
2021-05-23 15:00:00,33.6,24,1005.4,11.9
2021-05-23 16:00:00,32.4,31,1004.9,16.6
2021-05-23 17:00:00,31.9,29,1004.9,2.0
2021-05-23 18:00:00,31.3,30,1004.9,2.8
2021-05-23 19:00:00,28.7,37,1005.0,6.7
2021-05-23 20:00:00,26.7,42,1005.6,9.5
2021-05-23 21:00:00,25.9,45,1006.3,6.3
2021-05-23 22:00:00,24.7,51,1006.6,8.9
2021-05-23 23:00:00,26.0,46,1006.8,5.6
2021-05-24 00:00:00,25.3,48,1006.6,2.0
2021-05-24 01:00:00,24.8,50,1006.3,4.3
2021-05-24 02:00:00,22.8,59,1006.2,7.1
2021-05-24 03:00:00,22.1,62,1006.1,7.4
2021-05-24 04:00:00,21.3,66,1006.6,7.6
2021-05-24 05:00:00,21.4,69,1007.4,5.4
2021-05-24 06:00:00,23.5,59,1008.2,7.8
2021-05-24 07:00:00,26.4,47,1008.5,6.4
2021-05-24 08:00:00,29.4,38,1008.8,8.7
2021-05-24 09:00:00,31.3,34,1008.8,10.9
2021-05-24 10:00:00,33.0,29,1008.4,10.7
2021-05-24 11:00:00,34.6,25,1007.7,11.0
2021-05-24 12:00:00,35.8,22,1006.9,11.7
2021-05-24 13:00:00,36.6,20,1005.6,13.4
2021-05-24 14:00:00,37.0,19,1004.6,14.6
2021-05-24 15:00:00,37.0,20,1003.6,15.5
2021-05-24 16:00:00,36.7,20,1002.8,17.0
2021-05-24 17:00:00,34.9,21,1003.5,17.6
2021-05-24 18:00:00,34.0,22,1003.4,16.5
2021-05-24 19:00:00,32.0,26,1003.5,12.3
2021-05-24 20:00:00,30.3,30,1003.6,9.8
2021-05-24 21:00:00,28.9,34,1004.1,9.1
2021-05-24 22:00:00,27.7,37,1004.5,7.9
2021-05-24 23:00:00,26.8,40,1004.8,8.7
2021-05-25 00:00:00,26.6,41,1004.6,10.4
2021-05-25 01:00:00,26.4,42,1004.2,10.8
2021-05-25 02:00:00,25.7,45,1003.8,10.5
2021-05-25 03:00:00,25.1,47,1003.7,8.7
2021-05-25 04:00:00,23.8,51,1003.6,6.9
2021-05-25 05:00:00,23.1,55,1003.9,7.0
2021-05-25 06:00:00,24.8,49,1004.4,10.3
2021-05-25 07:00:00,27.2,41,1004.6,6.6
2021-05-25 08:00:00,30.3,32,1004.7,6.0
2021-05-25 09:00:00,33.1,26,1004.5,6.1
2021-05-25 10:00:00,35.0,19,1004.1,7.1
2021-05-25 11:00:00,36.5,16,1003.6,8.9
2021-05-25 12:00:00,37.5,15,1002.9,10.5
2021-05-25 13:00:00,38.1,15,1002.2,10.4
2021-05-25 14:00:00,38.5,14,1001.3,9.8
2021-05-25 15:00:00,38.7,13,1000.5,11.2
2021-05-25 16:00:00,38.3,14,999.7,13.3
2021-05-25 17:00:00,37.5,13,999.6,14.5
2021-05-25 18:00:00,36.1,15,999.7,11.4
2021-05-25 19:00:00,33.1,19,1000.0,8.5
2021-05-25 20:00:00,31.4,22,1000.3,8.9
2021-05-25 21:00:00,30.0,25,1000.9,8.3
2021-05-25 22:00:00,28.5,28,1001.1,7.4
2021-05-25 23:00:00,28.3,28,1000.9,8.5
2021-05-26 00:00:00,27.9,30,1000.3,9.1
2021-05-26 01:00:00,27.1,34,999.8,9.4
2021-05-26 02:00:00,26.7,38,999.4,10.4
2021-05-26 03:00:00,25.9,41,999.6,10.5
2021-05-26 04:00:00,24.8,44,999.6,8.9
2021-05-26 05:00:00,23.6,50,1000.3,8.2
2021-05-26 06:00:00,25.7,45,1000.9,6.4
2021-05-26 07:00:00,28.4,38,1001.2,8.2
2021-05-26 08:00:00,31.9,28,1001.3,10.6
2021-05-26 09:00:00,34.8,21,1001.1,12.1
2021-05-26 10:00:00,36.8,18,1000.9,12.9
2021-05-26 11:00:00,38.3,15,1000.4,12.9
2021-05-26 12:00:00,39.3,13,999.8,13.3
2021-05-26 13:00:00,39.9,12,998.9,14.6
2021-05-26 14:00:00,40.3,12,998.1,15.3
2021-05-26 15:00:00,40.4,11,997.4,15.5
2021-05-26 16:00:00,40.0,11,996.9,15.8
2021-05-26 17:00:00,38.9,13,997.1,14.8
2021-05-26 18:00:00,37.4,15,997.1,9.4
2021-05-26 19:00:00,32.9,22,997.3,9.2
2021-05-26 20:00:00,31.0,28,997.7,10.0
2021-05-26 21:00:00,29.8,31,998.1,8.8
2021-05-26 22:00:00,29.4,34,998.7,8.0
2021-05-26 23:00:00,29.0,32,998.6,9.0
2021-05-27 00:00:00,28.7,31,998.3,9.4
2021-05-27 01:00:00,27.9,33,998.0,9.4
2021-05-27 02:00:00,26.9,36,997.9,8.8
2021-05-27 03:00:00,26.2,39,997.9,8.3
2021-05-27 04:00:00,25.8,40,998.7,11.8
2021-05-27 05:00:00,25.0,38,999.3,8.0
2021-05-27 06:00:00,27.1,36,1000.0,5.6
2021-05-27 07:00:00,30.0,30,1000.6,3.7
2021-05-27 08:00:00,33.3,25,1000.9,4.7
2021-05-27 09:00:00,36.1,22,1001.0,7.6
2021-05-27 10:00:00,38.3,20,1001.0,8.6
2021-05-27 11:00:00,39.8,18,1000.5,9.7
2021-05-27 12:00:00,41.0,15,1000.0,11.2
2021-05-27 13:00:00,41.8,12,999.1,13.0
2021-05-27 14:00:00,42.2,10,998.3,12.5
2021-05-27 15:00:00,42.3,9,997.8,12.6
2021-05-27 16:00:00,42.0,9,997.2,13.1
2021-05-27 17:00:00,41.0,10,997.3,12.4
2021-05-27 18:00:00,39.5,12,997.2,9.4
2021-05-27 19:00:00,36.1,16,997.4,8.4
2021-05-27 20:00:00,33.6,21,998.0,7.6
2021-05-27 21:00:00,32.1,27,998.5,8.0
2021-05-27 22:00:00,31.3,31,998.8,8.6
2021-05-27 23:00:00,31.1,31,998.7,9.4
2021-05-28 00:00:00,30.4,33,998.2,9.4
2021-05-28 01:00:00,29.5,34,998.0,8.6
2021-05-28 02:00:00,28.8,35,997.9,8.0
2021-05-28 03:00:00,27.8,37,998.0,7.0
2021-05-28 04:00:00,27.0,39,998.0,9.5
2021-05-28 05:00:00,29.8,34,998.9,2.3
2021-05-28 06:00:00,28.4,36,1000.1,14.8
2021-05-28 07:00:00,30.2,33,1000.8,11.8
2021-05-28 08:00:00,32.4,33,1001.4,11.3
2021-05-28 09:00:00,34.9,34,1001.6,11.4
2021-05-28 10:00:00,37.2,30,1001.5,10.7
2021-05-28 11:00:00,38.9,26,1001.3,9.0
2021-05-28 12:00:00,40.3,23,1000.6,7.6
2021-05-28 13:00:00,41.3,20,999.5,6.8
2021-05-28 14:00:00,42.0,18,998.4,6.0
2021-05-28 15:00:00,42.5,15,997.7,8.0
2021-05-28 16:00:00,42.5,14,997.5,13.9
2021-05-28 17:00:00,41.4,16,997.6,9.4
2021-05-28 18:00:00,40.2,18,997.7,8.6
2021-05-28 19:00:00,37.2,22,998.1,8.6
2021-05-28 20:00:00,35.4,25,998.4,7.8
2021-05-28 21:00:00,33.7,29,998.9,9.1
2021-05-28 22:00:00,33.1,31,999.2,8.1
2021-05-28 23:00:00,30.8,35,999.3,8.8
2021-05-29 00:00:00,29.8,38,999.1,9.6
2021-05-29 01:00:00,29.5,38,998.8,8.3
2021-05-29 02:00:00,28.9,38,998.7,7.8
2021-05-29 03:00:00,27.6,41,999.2,5.4
2021-05-29 04:00:00,26.5,44,999.7,6.3
2021-05-29 05:00:00,27.8,53,1000.5,12.1
2021-05-29 06:00:00,29.1,55,1001.2,15.0
2021-05-29 07:00:00,31.2,54,1001.7,17.6
2021-05-29 08:00:00,33.6,50,1002.1,20.8
2021-05-29 09:00:00,35.7,42,1002.1,20.6
2021-05-29 10:00:00,37.8,35,1001.8,17.8
2021-05-29 11:00:00,39.6,30,1001.4,15.9
2021-05-29 12:00:00,41.0,26,1000.6,14.2
2021-05-29 13:00:00,42.0,22,999.8,11.3
2021-05-29 14:00:00,42.3,18,999.4,6.3
2021-05-29 15:00:00,42.5,14,999.0,7.1
2021-05-29 16:00:00,39.2,26,999.7,29.3
2021-05-29 17:00:00,41.0,17,998.5,9.4
2021-05-29 18:00:00,39.7,19,998.3,5.2
2021-05-29 19:00:00,38.6,21,998.7,5.9
2021-05-29 20:00:00,35.3,30,1000.1,13.3
2021-05-29 21:00:00,34.7,35,1000.5,14.5
2021-05-29 22:00:00,33.6,39,1000.7,14.8
2021-05-29 23:00:00,32.5,44,1001.0,16.1
2021-05-30 00:00:00,31.6,47,1000.9,16.1
2021-05-30 01:00:00,30.9,51,1000.8,16.6
2021-05-30 02:00:00,30.6,53,1000.5,14.8
2021-05-30 03:00:00,30.2,56,1000.4,15.8
2021-05-30 04:00:00,29.8,61,1000.7,16.0
2021-05-30 05:00:00,28.3,70,1002.1,13.4
2021-05-30 06:00:00,28.5,68,1003.0,15.2
2021-05-30 07:00:00,30.0,62,1003.4,17.3
2021-05-30 08:00:00,31.5,56,1003.8,19.0
2021-05-30 09:00:00,33.2,50,1003.8,21.9
2021-05-30 10:00:00,35.1,44,1003.4,19.5
2021-05-30 11:00:00,37.0,38,1002.8,17.0
2021-05-30 12:00:00,38.4,34,1001.9,13.8
2021-05-30 13:00:00,39.6,29,1000.7,10.2
2021-05-30 14:00:00,39.1,26,1000.6,10.8
2021-05-30 15:00:00,38.6,25,1000.1,6.9
2021-05-30 16:00:00,38.9,23,999.9,10.1
2021-05-30 17:00:00,37.9,28,999.1,14.7
2021-05-30 18:00:00,37.0,30,998.8,10.9
2021-05-30 19:00:00,34.8,34,999.1,10.4
2021-05-30 20:00:00,33.7,36,999.4,9.7
2021-05-30 21:00:00,32.5,43,999.9,7.5
2021-05-30 22:00:00,31.5,47,999.9,10.0
2021-05-30 23:00:00,30.8,50,999.6,10.0
2021-05-31 00:00:00,29.8,55,999.0,8.9
2021-05-31 01:00:00,29.0,60,998.8,9.4
2021-05-31 02:00:00,28.4,63,998.6,9.9
2021-05-31 03:00:00,28.1,63,998.6,10.1
2021-05-31 04:00:00,27.6,65,998.8,9.5
2021-05-31 05:00:00,28.4,61,999.3,8.7
2021-05-31 06:00:00,29.4,57,999.7,13.6
2021-05-31 07:00:00,31.0,53,1000.0,15.5
2021-05-31 08:00:00,32.7,49,1000.3,17.3
2021-05-31 09:00:00,34.4,45,1000.2,19.5
2021-05-31 10:00:00,36.3,40,999.6,17.3
2021-05-31 11:00:00,37.9,35,998.8,14.2
2021-05-31 12:00:00,39.2,31,998.0,9.5
2021-05-31 13:00:00,34.3,44,999.0,24.0
2021-05-31 14:00:00,33.6,47,998.8,22.7
2021-05-31 15:00:00,34.3,43,998.0,19.1
2021-05-31 16:00:00,35.2,40,997.5,11.9
2021-05-31 17:00:00,36.6,25,997.1,21.5
2021-05-31 18:00:00,32.2,35,998.9,31.0
2021-05-31 19:00:00,30.3,40,999.2,28.0
2021-05-31 20:00:00,29.4,43,1000.2,24.9
2021-05-31 21:00:00,28.5,46,999.8,22.4
2021-05-31 22:00:00,28.3,47,999.6,19.4
2021-05-31 23:00:00,27.9,50,999.6,17.2
2021-06-01 00:00:00,27.5,52,999.8,13.6
2021-06-01 01:00:00,26.9,55,999.9,9.1
2021-06-01 02:00:00,26.5,57,999.8,9.4
2021-06-01 03:00:00,26.4,57,999.8,10.4
2021-06-01 04:00:00,26.2,57,1000.0,9.0
2021-06-01 05:00:00,23.8,77,1001.0,14.8
2021-06-01 06:00:00,24.1,75,1003.3,5.8
2021-06-01 07:00:00,24.1,76,1004.7,2.8
2021-06-01 08:00:00,24.2,77,1004.1,11.7
2021-06-01 09:00:00,26.9,67,1004.3,2.9
2021-06-01 10:00:00,29.1,59,1003.5,8.9
2021-06-01 11:00:00,31.0,52,1003.0,9.1
2021-06-01 12:00:00,32.1,48,1002.7,8.2
2021-06-01 13:00:00,33.2,44,1001.8,7.0
2021-06-01 14:00:00,33.9,42,1001.1,4.9
2021-06-01 15:00:00,34.5,40,1000.7,2.9
2021-06-01 16:00:00,34.5,39,1000.3,2.9
2021-06-01 17:00:00,30.5,52,1002.6,3.3
2021-06-01 18:00:00,30.5,51,1002.6,3.3
2021-06-01 19:00:00,29.7,55,1002.7,2.3
2021-06-01 20:00:00,29.6,54,1002.9,0.4
2021-06-01 21:00:00,29.1,57,1003.1,2.3
2021-06-01 22:00:00,27.6,65,1003.3,4.7
2021-06-01 23:00:00,26.8,69,1003.4,3.7
2021-06-02 00:00:00,26.4,71,1003.4,5.1
2021-06-02 01:00:00,25.9,74,1003.4,4.3
2021-06-02 02:00:00,25.7,75,1003.5,4.4
2021-06-02 03:00:00,25.7,74,1003.5,5.1
2021-06-02 04:00:00,25.2,76,1003.8,5.4
2021-06-02 05:00:00,24.7,76,1003.8,4.3
2021-06-02 06:00:00,26.1,69,1004.4,3.0
2021-06-02 07:00:00,28.1,61,1004.8,6.6
2021-06-02 08:00:00,30.1,53,1004.3,10.4
2021-06-02 09:00:00,32.0,46,1004.4,7.3
2021-06-02 10:00:00,32.1,45,1004.8,6.6
2021-06-02 11:00:00,33.7,40,1004.7,7.2
2021-06-02 12:00:00,33.8,40,1004.0,2.7
2021-06-02 13:00:00,34.9,36,1003.1,2.5
2021-06-02 14:00:00,35.6,34,1002.6,4.9
2021-06-02 15:00:00,35.8,32,1002.2,10.0
2021-06-02 16:00:00,34.5,33,1001.9,10.7
2021-06-02 17:00:00,36.1,25,1001.0,9.1
2021-06-02 18:00:00,35.3,26,1001.6,7.1
2021-06-02 19:00:00,32.4,34,1002.1,6.0
2021-06-02 20:00:00,30.9,39,1002.5,6.2
2021-06-02 21:00:00,29.8,42,1003.1,6.5
2021-06-02 22:00:00,29.3,41,1003.5,5.4
2021-06-02 23:00:00,28.9,42,1003.9,10.2
2021-06-03 00:00:00,27.9,47,1003.9,8.0
2021-06-03 01:00:00,27.6,53,1003.9,8.2
2021-06-03 02:00:00,26.9,60,1003.7,6.4
2021-06-03 03:00:00,26.1,67,1003.9,5.4
2021-06-03 04:00:00,26.8,65,1003.9,2.5
2021-06-03 05:00:00,26.0,69,1005.2,12.9
2021-06-03 06:00:00,24.8,79,1006.2,17.6
2021-06-03 07:00:00,26.1,73,1006.5,12.4
2021-06-03 08:00:00,28.8,60,1006.7,13.5
2021-06-03 09:00:00,31.5,50,1006.7,12.6
2021-06-03 10:00:00,33.1,44,1006.4,10.3
2021-06-03 11:00:00,33.3,44,1006.5,5.2
2021-06-03 12:00:00,33.5,44,1005.9,4.1
2021-06-03 13:00:00,34.4,40,1005.2,3.3
2021-06-03 14:00:00,34.2,40,1004.6,3.2
2021-06-03 15:00:00,34.2,39,1004.1,3.2
2021-06-03 16:00:00,34.7,36,1003.8,4.9
2021-06-03 17:00:00,30.8,51,1005.5,11.3
2021-06-03 18:00:00,30.2,51,1005.5,8.6
2021-06-03 19:00:00,29.6,53,1005.7,5.5
2021-06-03 20:00:00,28.9,55,1006.0,6.2
2021-06-03 21:00:00,28.3,57,1006.3,9.4
2021-06-03 22:00:00,27.6,60,1006.6,7.7
2021-06-03 23:00:00,27.0,63,1006.7,7.6
2021-06-04 00:00:00,26.3,66,1006.6,4.8
2021-06-04 01:00:00,25.8,69,1006.3,4.1
2021-06-04 02:00:00,25.5,71,1006.2,4.2
2021-06-04 03:00:00,25.3,71,1006.4,9.6
2021-06-04 04:00:00,25.0,73,1006.6,6.1
2021-06-04 05:00:00,24.4,76,1007.1,3.9
2021-06-04 06:00:00,25.0,73,1007.4,2.1
2021-06-04 07:00:00,26.2,67,1007.9,5.8
2021-06-04 08:00:00,27.7,59,1007.5,2.9
2021-06-04 09:00:00,29.4,53,1007.6,3.4
2021-06-04 10:00:00,30.9,48,1007.3,2.1
2021-06-04 11:00:00,32.3,44,1006.8,1.4
2021-06-04 12:00:00,33.6,40,1005.9,2.5
2021-06-04 13:00:00,34.4,38,1005.0,4.1
2021-06-04 14:00:00,34.9,37,1004.0,5.3
2021-06-04 15:00:00,35.2,36,1003.1,7.9
2021-06-04 16:00:00,33.5,38,1002.8,9.2
2021-06-04 17:00:00,33.1,38,1002.9,8.7
2021-06-04 18:00:00,32.6,39,1003.0,6.2
2021-06-04 19:00:00,30.9,47,1002.9,4.8
2021-06-04 20:00:00,29.6,51,1003.0,7.2
2021-06-04 21:00:00,29.4,50,1003.5,6.2
2021-06-04 22:00:00,28.8,52,1003.8,8.6
2021-06-04 23:00:00,27.8,58,1003.8,7.9
2021-06-05 00:00:00,26.9,63,1003.7,6.7
2021-06-05 01:00:00,26.2,67,1003.4,6.6
2021-06-05 02:00:00,25.7,70,1003.3,7.4
2021-06-05 03:00:00,25.1,74,1003.4,5.0
2021-06-05 04:00:00,24.8,77,1003.7,4.4
2021-06-05 05:00:00,25.4,77,1003.8,4.9
2021-06-05 06:00:00,26.4,72,1004.6,8.7
2021-06-05 07:00:00,28.6,62,1005.0,8.2
2021-06-05 08:00:00,31.2,50,1005.3,10.5
2021-06-05 09:00:00,33.1,43,1005.1,12.8
2021-06-05 10:00:00,34.3,40,1005.0,14.9
2021-06-05 11:00:00,35.5,37,1004.5,12.2
2021-06-05 12:00:00,36.1,36,1004.0,10.1
2021-06-05 13:00:00,36.6,34,1002.9,10.0
2021-06-05 14:00:00,34.3,42,1002.8,14.2
2021-06-05 15:00:00,33.8,41,1002.4,11.5
2021-06-05 16:00:00,34.4,39,1001.7,7.9
2021-06-05 17:00:00,34.0,35,1001.4,8.0
2021-06-05 18:00:00,33.9,37,1001.4,7.8
2021-06-05 19:00:00,32.3,43,1001.7,4.3
2021-06-05 20:00:00,32.6,41,1002.1,2.8
2021-06-05 21:00:00,31.0,47,1002.5,5.0
2021-06-05 22:00:00,29.4,51,1003.1,6.3
2021-06-05 23:00:00,28.7,56,1003.2,7.1
2021-06-06 00:00:00,28.0,60,1003.1,6.6
2021-06-06 01:00:00,27.4,63,1003.0,6.5
2021-06-06 02:00:00,26.5,67,1002.7,5.6
2021-06-06 03:00:00,25.9,72,1002.9,7.5
2021-06-06 04:00:00,26.2,71,1003.3,5.8
2021-06-06 05:00:00,26.4,69,1004.1,6.9
2021-06-06 06:00:00,27.6,65,1004.9,6.3
2021-06-06 07:00:00,29.3,59,1005.4,6.9
2021-06-06 08:00:00,31.3,52,1005.6,5.4
2021-06-06 09:00:00,33.1,46,1005.2,4.3
2021-06-06 10:00:00,34.8,40,1004.7,3.0
2021-06-06 11:00:00,36.2,36,1004.0,2.2
2021-06-06 12:00:00,37.3,32,1003.1,2.1
2021-06-06 13:00:00,38.2,29,1001.9,2.7
2021-06-06 14:00:00,38.8,26,1001.1,5.1
2021-06-06 15:00:00,38.9,25,1000.6,6.5
2021-06-06 16:00:00,38.9,25,999.7,6.8
2021-06-06 17:00:00,38.4,25,1000.1,10.0
2021-06-06 18:00:00,37.5,27,999.9,9.4
2021-06-06 19:00:00,34.9,33,1000.2,6.7
2021-06-06 20:00:00,33.5,39,1000.5,7.2
2021-06-06 21:00:00,32.8,40,1000.7,6.8
2021-06-06 22:00:00,31.6,40,1000.8,6.4
2021-06-06 23:00:00,31.0,41,1000.8,7.7
2021-06-07 00:00:00,31.1,41,1000.7,8.5
2021-06-07 01:00:00,30.7,43,1000.4,10.3
2021-06-07 02:00:00,30.0,45,999.9,8.2
2021-06-07 03:00:00,29.2,47,999.9,7.0
2021-06-07 04:00:00,28.6,48,1000.1,7.5
2021-06-07 05:00:00,27.6,58,1000.6,5.1
2021-06-07 06:00:00,29.4,52,1001.3,6.8
2021-06-07 07:00:00,31.2,47,1001.8,4.4
2021-06-07 08:00:00,33.2,41,1002.1,4.8
2021-06-07 09:00:00,35.6,34,1001.9,5.9
2021-06-07 10:00:00,37.7,28,1001.7,5.7
2021-06-07 11:00:00,39.2,26,1001.0,6.2
2021-06-07 12:00:00,40.3,25,1000.1,7.0
2021-06-07 13:00:00,41.2,24,999.2,8.8
2021-06-07 14:00:00,41.5,23,998.2,10.5
2021-06-07 15:00:00,41.6,22,997.5,11.2
2021-06-07 16:00:00,41.6,22,996.8,9.8
2021-06-07 17:00:00,39.9,26,997.3,10.4
2021-06-07 18:00:00,39.2,27,997.3,8.7
2021-06-07 19:00:00,36.2,34,997.4,7.9
